69,1e-10,0.01,1e-06,0.5921,0.5882,1,0.0000,0,0.00392,0.024521824423737126,1.0929242831046349,1
69,1e-10,inf,1e-06,0.6419,0.5784,1,0.0000,0,0.76949,1.0,inf,1
69,1e-10,0.01,1e-06,0.6046,0.5735,2,0.0000,0,0.00343,0.022560078469838155,1.0929242831046349,1
69,1e-10,inf,1e-06,0.6402,0.5784,2,0.0000,0,0.76949,1.0,inf,1
69,1e-10,0.01,1e-06,0.5995,0.5784,3,0.0000,0,0.00343,0.021088769004413928,1.0929242831046349,1
69,1e-10,inf,1e-06,0.6551,0.5784,3,0.0000,0,0.76949,1.0,inf,1
420,1e-10,0.01,1e-06,0.6000,0.5882,1,0.0000,0,0.00392,0.02550269740068661,1.0929242831046349,1
420,1e-10,inf,1e-06,0.6382,0.5735,1,0.0000,0,0.75969,1.0,inf,1
420,1e-10,0.01,1e-06,0.6026,0.5882,2,0.0000,0,0.00245,0.032368808239333004,1.0929242831046349,1
420,1e-10,inf,1e-06,0.6329,0.5784,2,0.0000,0,0.75969,1.0,inf,1
420,1e-10,0.01,1e-06,0.5998,0.5686,3,0.0000,0,0.00392,0.0230505149583129,1.0929242831046349,1
420,1e-10,inf,1e-06,0.6366,0.5784,3,0.0000,0,0.75969,1.0,inf,1
666,1e-10,0.01,1e-06,0.6054,0.5784,1,0.0000,0,0.00490,0.02746444335458558,1.0929242831046349,1
666,1e-10,inf,1e-06,0.6458,0.5637,1,0.0000,0,0.74939,1.0,inf,1
666,1e-10,0.01,1e-06,0.6112,0.5784,2,0.0000,0,0.00539,0.024031387935262383,1.0929242831046349,1
666,1e-10,inf,1e-06,0.6515,0.5686,2,0.0000,0,0.74939,1.0,inf,1
666,1e-10,0.01,1e-06,0.6046,0.5980,3,0.0000,0,0.00490,0.027954879843060325,1.0929242831046349,1
666,1e-10,inf,1e-06,0.6536,0.5833,3,0.0000,0,0.74939,1.0,inf,1
