69,1e-10,0.01,1e-06,0.6429,0.6035,1,0.0000,0,0.00401,0.03143418467583497,1.0929242831046349,1
69,1e-10,inf,1e-06,0.7265,0.6652,1,0.0000,0,0.95929,0.9961493123772102,inf,1
69,1e-10,0.01,1e-06,0.5824,0.5642,2,0.0000,0,0.00440,0.030333988212180748,1.0929242831046349,1
69,1e-10,inf,1e-06,0.7277,0.6715,2,0.0000,0,0.95929,0.9961493123772102,inf,1
69,1e-10,0.01,1e-06,0.6144,0.5972,3,0.0000,0,0.00361,0.030333988212180748,1.0929242831046349,1
69,1e-10,inf,1e-06,0.7286,0.6711,3,0.0000,0,0.95929,0.9961493123772102,inf,1
420,1e-10,0.01,1e-06,0.6349,0.6051,1,0.0000,0,0.00511,0.03803536345776031,1.0929242831046349,1
420,1e-10,inf,1e-06,0.7315,0.6703,1,0.0000,0,0.95945,0.9961493123772102,inf,1
420,1e-10,0.01,1e-06,0.5970,0.5878,2,0.0000,0,0.00519,0.035049115913555993,1.0929242831046349,1
420,1e-10,inf,1e-06,0.7300,0.6723,2,0.0000,0,0.95945,0.9961493123772102,inf,1
420,1e-10,0.01,1e-06,0.5842,0.5831,3,0.0000,0,0.00558,0.03528487229862475,1.0929242831046349,1
420,1e-10,inf,1e-06,0.7276,0.6672,3,0.0000,0,0.95945,0.9961493123772102,inf,1
