69,1e-10,7.0,0.0001,0.7022,0.9684,1
69,1e-10,10.0,0.0001,0.6944,0.9684,1
69,1e-10,15.0,0.0001,0.7061,0.9684,1
69,1e-10,20.0,0.0001,0.7169,0.9684,1
69,1e-10,30.0,0.0001,0.7114,0.9684,1
69,1e-10,40.0,0.0001,0.7051,0.9684,1
69,1e-10,50.0,0.0001,0.7100,0.9684,1
69,1e-10,60.0,0.0001,0.7197,0.9684,1
69,1e-10,70.0,0.0001,0.6937,0.9684,1
69,1e-10,80.0,0.0001,0.7239,0.9684,1
69,1e-10,90.0,0.0001,0.7073,0.9684,1
69,1e-10,100.0,0.0001,0.7174,0.9684,1
69,1e-10,1e-05,0.0001,0.5326,0.9684,2
69,1e-10,0.05,0.0001,0.5147,0.9684,2
69,1e-10,0.1,0.0001,0.5260,0.9684,2
69,1e-10,0.2,0.0001,0.5449,0.9684,2
69,1e-10,0.3,0.0001,0.5412,0.9684,2
69,1e-10,0.5,0.0001,0.5526,0.9684,2
69,1e-10,0.7,0.0001,0.5327,0.9684,2
69,1e-10,1.0,0.0001,0.5661,0.9684,2
69,1e-10,1.5,0.0001,0.5714,0.9684,2
69,1e-10,2.0,0.0001,0.5575,0.9684,2
69,1e-10,3.0,0.0001,0.6091,0.9684,2
69,1e-10,4.0,0.0001,0.6771,0.9684,2
69,1e-10,5.0,0.0001,0.6175,0.9684,2
69,1e-10,7.0,0.0001,0.6787,0.9684,2
69,1e-10,10.0,0.0001,0.6808,0.9684,2
69,1e-10,15.0,0.0001,0.7034,0.9684,2
69,1e-10,20.0,0.0001,0.7098,0.9684,2
69,1e-10,30.0,0.0001,0.7176,0.9684,2
69,1e-10,40.0,0.0001,0.7455,0.9684,2
69,1e-10,50.0,0.0001,0.7191,0.9684,2
69,1e-10,60.0,0.0001,0.7252,0.9684,2
69,1e-10,70.0,0.0001,0.7188,0.9684,2
69,1e-10,80.0,0.0001,0.7116,0.9684,2
69,1e-10,90.0,0.0001,0.7050,0.9684,2
69,1e-10,100.0,0.0001,0.7031,0.9684,2
69,1e-10,1e-05,0.0001,0.4922,0.9684,3
69,1e-10,0.05,0.0001,0.5318,0.9684,3
69,1e-10,0.1,0.0001,0.5206,0.9684,3
69,1e-10,0.2,0.0001,0.5508,0.9684,3
69,1e-10,0.3,0.0001,0.5482,0.9684,3
69,1e-10,0.5,0.0001,0.5082,0.9684,3
69,1e-10,0.7,0.0001,0.5464,0.9684,3
69,1e-10,1.0,0.0001,0.5666,0.9684,3
69,1e-10,1.5,0.0001,0.5846,0.9684,3
69,1e-10,2.0,0.0001,0.5585,0.9684,3
69,1e-10,3.0,0.0001,0.6269,0.9684,3
69,1e-10,4.0,0.0001,0.6721,0.9684,3
69,1e-10,5.0,0.0001,0.6399,0.9684,3
69,1e-10,7.0,0.0001,0.6812,0.9684,3
69,1e-10,10.0,0.0001,0.7102,0.9684,3
69,1e-10,15.0,0.0001,0.7323,0.9684,3
69,1e-10,20.0,0.0001,0.7143,0.9684,3
69,1e-10,30.0,0.0001,0.7281,0.9684,3
69,1e-10,40.0,0.0001,0.7179,0.9684,3
69,1e-10,50.0,0.0001,0.6962,0.9684,3
69,1e-10,60.0,0.0001,0.7044,0.9684,3
69,1e-10,70.0,0.0001,0.7034,0.9684,3
69,1e-10,80.0,0.0001,0.7111,0.9684,3
69,1e-10,90.0,0.0001,0.6876,0.9684,3
69,1e-10,100.0,0.0001,0.7249,0.9684,3
69,1e-10,1e-05,0.0001,0.5110,0.9684,4
69,1e-10,0.05,0.0001,0.5106,0.9684,4
69,1e-10,0.1,0.0001,0.5297,0.9684,4
69,1e-10,0.2,0.0001,0.4759,0.9684,4
69,1e-10,0.3,0.0001,0.5447,0.9684,4
69,1e-10,0.5,0.0001,0.5539,0.9684,4
69,1e-10,0.7,0.0001,0.5544,0.9684,4
69,1e-10,1.0,0.0001,0.5782,0.9684,4
69,1e-10,1.5,0.0001,0.5681,0.9684,4
69,1e-10,2.0,0.0001,0.5740,0.9684,4
69,1e-10,3.0,0.0001,0.5962,0.9684,4
69,1e-10,4.0,0.0001,0.6206,0.9684,4
69,1e-10,5.0,0.0001,0.6802,0.9684,4
69,1e-10,7.0,0.0001,0.7010,0.9684,4
69,1e-10,10.0,0.0001,0.6897,0.9684,4
69,1e-10,15.0,0.0001,0.6990,0.9684,4
69,1e-10,20.0,0.0001,0.7154,0.9684,4
69,1e-10,30.0,0.0001,0.7295,0.9684,4
69,1e-10,40.0,0.0001,0.7053,0.9684,4
69,1e-10,50.0,0.0001,0.6908,0.9684,4
69,1e-10,60.0,0.0001,0.7077,0.9684,4
69,1e-10,70.0,0.0001,0.7315,0.9684,4
69,1e-10,80.0,0.0001,0.7232,0.9684,4
69,1e-10,90.0,0.0001,0.7200,0.9684,4
69,1e-10,100.0,0.0001,0.7154,0.9684,4
69,1e-10,1e-05,0.0001,0.5216,0.9684,5
69,1e-10,0.05,0.0001,0.4921,0.9684,5
69,1e-10,0.1,0.0001,0.5481,0.9684,5
69,1e-10,0.2,0.0001,0.5608,0.9684,5
69,1e-10,0.3,0.0001,0.4894,0.9684,5
69,1e-10,0.5,0.0001,0.5323,0.9684,5
69,1e-10,0.7,0.0001,0.5291,0.9684,5
69,1e-10,1.0,0.0001,0.5154,0.9684,5
69,1e-10,1.5,0.0001,0.5598,0.9684,5
69,1e-10,2.0,0.0001,0.5810,0.9684,5
69,1e-10,3.0,0.0001,0.6325,0.9684,5
69,1e-10,4.0,0.0001,0.6436,0.9684,5
69,1e-10,5.0,0.0001,0.6504,0.9684,5
69,1e-10,7.0,0.0001,0.6845,0.9684,5
69,1e-10,10.0,0.0001,0.6854,0.9684,5
69,1e-10,15.0,0.0001,0.7179,0.9684,5
69,1e-10,20.0,0.0001,0.6972,0.9684,5
69,1e-10,30.0,0.0001,0.7133,0.9684,5
69,1e-10,40.0,0.0001,0.7022,0.9684,5
69,1e-10,50.0,0.0001,0.7165,0.9684,5
69,1e-10,60.0,0.0001,0.7205,0.9684,5
69,1e-10,70.0,0.0001,0.7106,0.9684,5
69,1e-10,80.0,0.0001,0.7173,0.9684,5
69,1e-10,90.0,0.0001,0.7203,0.9684,5
69,1e-10,100.0,0.0001,0.6982,0.9684,5
