69,1e-10,40.0,0.0001,0.7372,0.9684,1,0.0175,0.3125,0.00202,0.011695479855083036
69,1e-10,50.0,0.0001,0.7078,0.9684,1,0.0175,0.3125,0.00224,0.015439978602864298
69,1e-10,1e-05,0.0001,0.4849,0.9684,2,0.0162,0.3125,0.00002,0.0002917791232037348
69,1e-10,0.05,0.0001,0.5316,0.9684,2,0.0162,0.3125,0.00005,0.0002674641962700902
69,1e-10,0.1,0.0001,0.5493,0.9684,2,0.0162,0.3125,0.00002,0.0003404089770710239
69,1e-10,0.2,0.0001,0.5286,0.9684,2,0.0162,0.3125,0.00002,0.0002917791232037348
69,1e-10,0.3,0.0001,0.5148,0.9684,2,0.0162,0.3125,0.00002,0.00019451941546915651
69,1e-10,0.5,0.0001,0.5292,0.9684,2,0.0162,0.3125,0.00002,0.0002674641962700902
69,1e-10,0.7,0.0001,0.5548,0.9684,2,0.0162,0.3125,0.00007,0.000559243319473825
69,1e-10,1.0,0.0001,0.5737,0.9684,2,0.0162,0.3125,0.00005,0.0005349283925401804
69,1e-10,1.5,0.0001,0.6097,0.9684,2,0.0162,0.3125,0.00017,0.0006808179541420478
69,1e-10,2.0,0.0001,0.6109,0.9684,2,0.0162,0.3125,0.00010,0.0008996522965448489
69,1e-10,3.0,0.0001,0.6201,0.9684,2,0.0162,0.3125,0.00019,0.0011428015658812944
69,1e-10,4.0,0.0001,0.6621,0.9684,2,0.0162,0.3125,0.00015,0.0012643762005495173
69,1e-10,5.0,0.0001,0.6494,0.9684,2,0.0162,0.3125,0.00017,0.0012400612736158728
69,1e-10,7.0,0.0001,0.6809,0.9684,2,0.0162,0.3125,0.00027,0.0023099180586962334
69,1e-10,10.0,0.0001,0.7271,0.9684,2,0.0162,0.3125,0.00063,0.003404089770710239
69,1e-10,15.0,0.0001,0.7207,0.9684,2,0.0162,0.3125,0.00068,0.005154764509932647
69,1e-10,20.0,0.0001,0.7057,0.9684,2,0.0162,0.3125,0.00097,0.006565030272084033
69,1e-10,30.0,0.0001,0.7053,0.9684,2,0.0162,0.3125,0.00119,0.008510224426775598
69,1e-10,40.0,0.0001,0.7078,0.9684,2,0.0162,0.3125,0.00207,0.012157463466822283
69,1e-10,50.0,0.0001,0.7277,0.9684,2,0.0162,0.3125,0.00243,0.01539134874899701
69,1e-10,inf,0.0001,0.7456,0.9684,0,0.0198,0.3125,0.53111,0.940282539450969
69,1e-10,inf,0.0001,0.7456,0.9684,1,0.0175,0.3125,0.53111,0.940282539450969
69,1e-10,inf,0.0001,0.7456,0.9684,2,0.0162,0.3125,0.53111,0.940282539450969
